1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,y
0.6398919820785522,0.12133026123046875,-0.16892597079277039,-0.6187118291854858,0.6187019944190979,0.09987928718328476,-0.16892597079277039,-0.6187118291854858,0.5139501690864563,0.07638582587242126,0.4430716335773468,0.1684349924325943,0.44683825969696045,0.15169672667980194,0.545413613319397,0.2923845052719116,0.5387640595436096,0.28091374039649963,0.7647213935852051,0.22636175155639648,0.7632219791412354,0.22660738229751587,0.3671444058418274,0.4514681398868561,0.4156986176967621,0.44538527727127075,0.44527801871299744,0.6858581900596619,0.7972810864448547,0.6633857488632202,0.09687691926956177,0.9148013591766357,0.6903257966041565,0.891319751739502,2.2179353493222105,punch
0.6514996886253357,0.12933297455310822,-0.14825870096683502,-0.6090651750564575,0.6241673231124878,0.11006546020507812,-0.14825870096683502,-0.6090651750564575,0.5360711216926575,0.09648632258176804,0.5271599888801575,0.18874162435531616,0.4580235481262207,0.17678219079971313,0.6219512224197388,0.30435794591903687,0.4762848913669586,0.304945707321167,0.7639939188957214,0.24718961119651794,0.6633753180503845,0.2523800730705261,0.4275893568992615,0.4679851830005646,0.44132667779922485,0.46364977955818176,0.445088267326355,0.6821603775024414,0.828467845916748,0.6605519652366638,0.11093464493751526,0.9244405627250671,0.7796005606651306,0.8944770693778992,2.1074626865671644,punch
0.5781564116477966,0.1029142215847969,-0.1286701261997223,-0.5933706760406494,0.5562877655029297,0.08569364249706268,-0.1286701261997223,-0.5933706760406494,0.4823583662509918,0.08374131470918655,0.46414923667907715,0.18866969645023346,0.40975895524024963,0.1738279014825821,0.5573826432228088,0.2930675148963928,0.4245637059211731,0.2900863587856293,0.6785761117935181,0.21512088179588318,0.5843245387077332,0.22511731088161469,0.38837116956710815,0.47091764211654663,0.4156099259853363,0.4652305841445923,0.3810659348964691,0.682182252407074,0.7880882620811462,0.6533218026161194,0.08092555403709412,0.9235758781433105,0.7920975089073181,0.882158637046814,1.849740932642487,punch
0.5365381836891174,0.08754611015319824,-0.13479623198509216,-0.5796501040458679,0.5136042237281799,0.07201530039310455,-0.13479623198509216,-0.5796501040458679,0.43501046299934387,0.07801849395036697,0.40157726407051086,0.18687357008457184,0.39273306727409363,0.1677810400724411,0.4943304657936096,0.2737891674041748,0.46784475445747375,0.24311156570911407,0.6166132688522339,0.20548677444458008,0.5924413204193115,0.17115330696105957,0.3339986801147461,0.46183425188064575,0.38560083508491516,0.45641472935676575,0.32607123255729675,0.6705643534660339,0.7484010457992554,0.6472064852714539,0.06592538207769394,0.906793475151062,0.7910105586051941,0.8769218921661377,1.702194357366771,punch
0.5439329743385315,0.09763304144144058,-0.16255778074264526,-0.5716903209686279,0.5286310911178589,0.07734253257513046,-0.16255778074264526,-0.5716903209686279,0.4477127194404602,0.05722402408719063,0.36052846908569336,0.1542770266532898,0.4221678674221039,0.11535365134477615,0.44612500071525574,0.25744059681892395,0.5407565832138062,0.17001095414161682,0.6149815320968628,0.1897856742143631,0.6946093440055847,0.11364544928073883,0.3108544945716858,0.4511091411113739,0.39551594853401184,0.44174298644065857,0.3037947714328766,0.655981719493866,0.7218590974807739,0.6395736336708069,0.15403121709823608,0.9084752202033997,0.8182889223098755,0.9021197557449341,1.6818181818181819,punch
0.5342493653297424,0.08054132014513016,-0.2587469518184662,-0.5528310537338257,0.5182574391365051,0.06586240231990814,-0.2587469518184662,-0.5528310537338257,0.43267902731895447,0.05961962044239044,0.3298332989215851,0.16100910305976868,0.4135945737361908,0.11068495362997055,0.44095104932785034,0.25110891461372375,0.5962291359901428,0.1145174652338028,0.618797779083252,0.20966161787509918,0.8319736123085022,0.09366036206483841,0.2625102698802948,0.4352032542228699,0.3562946319580078,0.42441296577453613,0.23326747119426727,0.6374971866607666,0.6830407381057739,0.6364439129829407,0.11301629990339279,0.8729097247123718,0.7985687851905823,0.8911219835281372,1.8250610252237591,punch
0.4828459322452545,0.07361435145139694,-0.3865842819213867,-0.5529933571815491,0.47005194425582886,0.06061935797333717,-0.3865842819213867,-0.5529933571815491,0.379525750875473,0.06659674644470215,0.21006178855895996,0.18538929522037506,0.38474488258361816,0.12737612426280975,0.23997418582439423,0.3330286145210266,0.6313599348068237,0.09947989135980606,-0.3865842819213867,-0.5529933571815491,0.9311549067497253,0.07613517343997955,0.17833708226680756,0.45986437797546387,0.32112544775009155,0.4513549506664276,0.1720394641160965,0.6418622732162476,0.6505343317985535,0.6549210548400879,0.06773436814546585,0.875469982624054,0.773853600025177,0.9171436429023743,1.9902912621359223,punch
0.4599049687385559,0.08770887553691864,-0.2908704876899719,-0.5316239595413208,0.44708386063575745,0.07213082909584045,-0.2908704876899719,-0.5316239595413208,0.35020989179611206,0.07008662074804306,0.1723986566066742,0.17546240985393524,0.3697466254234314,0.12638263404369354,0.17045772075653076,0.3074894845485687,0.6058536171913147,0.08974014967679977,-0.2908704876899719,-0.5316239595413208,0.8634546995162964,0.06067410856485367,0.1626662015914917,0.4529162347316742,0.30383196473121643,0.44958633184432983,0.20010390877723694,0.6271789073944092,0.5693678855895996,0.6570529341697693,0.10619573295116425,0.844151496887207,0.6209278702735901,0.9147602915763855,1.6560509554140128,punch
0.45606759190559387,0.07693082839250565,-0.2702142298221588,-0.5280135869979858,0.44225871562957764,0.06291895359754562,-0.2702142298221588,-0.5280135869979858,0.3731323182582855,0.06561978906393051,0.23417362570762634,0.16545802354812622,0.37554940581321716,0.12050526589155197,0.2234819382429123,0.2778494358062744,0.5865042209625244,0.09626798331737518,0.3664025068283081,0.270916610956192,0.8632526397705078,0.053726792335510254,0.20125387609004974,0.4357752501964569,0.30392175912857056,0.43292391300201416,0.2672809660434723,0.6282957196235657,0.5784672498703003,0.6522246599197388,0.12160978466272354,0.8345103859901428,0.5913384556770325,0.8988562226295471,1.6281962681409814,punch
0.5509727597236633,0.08936957269906998,-0.2943396270275116,-0.5016624927520752,0.5375757217407227,0.07312549650669098,-0.2943396270275116,-0.5016624927520752,0.44009149074554443,0.0656227394938469,0.3413633704185486,0.1578555852174759,0.4129432439804077,0.13374604284763336,0.42968952655792236,0.23818236589431763,0.6591584086418152,0.1621168851852417,0.5751493573188782,0.23892655968666077,0.869417130947113,0.1297893524169922,0.27706441283226013,0.43708884716033936,0.344298392534256,0.436113178730011,0.3382802903652191,0.6386091709136963,0.6367517113685608,0.6572392582893372,0.1313828080892563,0.8400053977966309,0.6465367078781128,0.8949037790298462,1.8158490566037735,punch
0.628079891204834,0.11157270520925522,-0.27222660183906555,-0.44502198696136475,0.6119412779808044,0.09507066011428833,-0.27222660183906555,-0.44502198696136475,0.5104396343231201,0.08476677536964417,0.4946061372756958,0.18200814723968506,0.41639378666877747,0.17505277693271637,0.5945694446563721,0.2730885148048401,0.5743994116783142,0.27028319239616394,0.719696044921875,0.20461399853229523,0.7960798740386963,0.19450213015079498,0.41610187292099,0.45818477869033813,0.3967338800430298,0.46680948138237,0.4129284620285034,0.6400202512741089,0.6751577258110046,0.6834974884986877,0.14087849855422974,0.8119302988052368,0.7096624374389648,0.9055400490760803,1.967741935483871,punch
0.6473644375801086,0.10394201427698135,0.663011908531189,0.09684054553508759,0.6286797523498535,0.08763021230697632,-0.20000000298023224,-0.46556586027145386,0.5304177403450012,0.07375765591859818,0.5744149684906006,0.16740770637989044,0.39994674921035767,0.17117881774902344,0.7204880714416504,0.23677146434783936,0.4342750608921051,0.29382482171058655,0.8249104619026184,0.16506162285804749,0.6531764268875122,0.22329182922840118,0.49049630761146545,0.44576969742774963,0.4311927855014801,0.4578942358493805,0.39493778347969055,0.6389479637145996,0.6732177734375,0.684948742389679,0.11066146939992905,0.8114483952522278,0.7480560541152954,0.8909955024719238,1.8324723247232473,punch
0.6144608855247498,0.10578776150941849,0.6332420706748962,0.09930677711963654,0.5988970398902893,0.08871383219957352,-0.14019933342933655,-0.4821283519268036,0.513831377029419,0.06923786550760269,0.5909523367881775,0.15420331060886383,0.3698059618473053,0.17309118807315826,0.8333694934844971,0.16306109726428986,0.3494226336479187,0.2939608693122864,0.9938259720802307,0.09696349501609802,0.5184618234634399,0.2276386171579361,0.48974892497062683,0.4385783076286316,0.41125476360321045,0.4567869007587433,0.3800716698169708,0.633758008480072,0.6307713985443115,0.6969303488731384,0.06802129000425339,0.8085281848907471,0.7019591331481934,0.912365734577179,1.6358803986710964,punch
0.615221381187439,0.1083746924996376,0.6370158195495605,0.0995427668094635,0.5927551984786987,0.09150560200214386,-0.10153256356716156,-0.49917763471603394,0.5114782452583313,0.07866694033145905,0.5997598171234131,0.16482789814472198,0.38310694694519043,0.18724636733531952,0.7985979914665222,0.16354671120643616,0.32545968890190125,0.3124341070652008,0.9468451738357544,0.0861799344420433,0.5037117004394531,0.26298531889915466,0.4972909390926361,0.44505178928375244,0.42491334676742554,0.46583518385887146,0.3727390170097351,0.626903235912323,0.6499440670013428,0.6967703104019165,0.04355828836560249,0.8102152943611145,0.7145171165466309,0.9213241934776306,1.553001277139208,punch
0.6499930024147034,0.10944171249866486,0.6672217845916748,0.10053540021181107,0.6283826231956482,0.09300185739994049,-0.07459807395935059,-0.5057613253593445,0.5493987798690796,0.0811154693365097,0.6273208856582642,0.17216822504997253,0.4145551025867462,0.18547861278057098,0.8082879185676575,0.18087349832057953,0.31122249364852905,0.31128939986228943,0.9173740744590759,0.14098814129829407,0.494413286447525,0.3329518437385559,0.5235884189605713,0.44600793719291687,0.4628481864929199,0.4624783992767334,0.3677421510219574,0.6236868500709534,0.696199893951416,0.6892145276069641,0.01932743936777115,0.8127701878547668,0.7470648884773254,0.9176406264305115,1.562700964630225,punch
0.7110984921455383,0.09802146255970001,0.7265821099281311,0.08975017815828323,0.690693736076355,0.08152025938034058,-0.05933917686343193,-0.4987735152244568,0.6076748371124268,0.07375472038984299,0.6509349346160889,0.18273815512657166,0.4783453941345215,0.17953135073184967,0.7780694365501404,0.23394735157489777,0.32884714007377625,0.3009611666202545,0.8516741394996643,0.2389698028564453,0.42005735635757446,0.4004118740558624,0.5438123345375061,0.45279461145401,0.5108867883682251,0.46184927225112915,0.38978657126426697,0.6325531005859375,0.7562122344970703,0.6942974328994751,0.029903749004006386,0.8166422247886658,0.7581616640090942,0.9307547211647034,1.6493594066082267,punch
0.7871757745742798,0.10771523416042328,-0.056712131947278976,-0.4526732563972473,0.7701873183250427,0.09035344421863556,-0.056712131947278976,-0.4526732563972473,0.6775858998298645,0.08102306723594666,0.6267655491828918,0.19418969750404358,0.5725553035736084,0.17164550721645355,0.6490672826766968,0.30324167013168335,0.3741355538368225,0.2783549726009369,0.7460562586784363,0.3308396637439728,0.36117979884147644,0.3963969647884369,0.5262432098388672,0.46231386065483093,0.5681401491165161,0.4622788727283478,0.3664291799068451,0.639877200126648,0.8174985647201538,0.6882128119468689,0.018514113500714302,0.8236845135688782,0.7992319464683533,0.9294393658638,1.812634601579325,punch
0.825199544429779,0.09913206845521927,-0.05551443248987198,-0.44387754797935486,0.8160738348960876,0.08116386830806732,-0.05551443248987198,-0.44387754797935486,0.7283554077148438,0.06704635173082352,0.6279468536376953,0.18930105865001678,0.6172134876251221,0.1411658376455307,0.6669813990592957,0.30317986011505127,0.44831687211990356,0.20833392441272736,0.7808757424354553,0.29384517669677734,0.4522083103656769,0.2768784761428833,0.5151095986366272,0.4519270956516266,0.5763846039772034,0.4433306157588959,0.3581511676311493,0.6258590817451477,0.8106557726860046,0.6686981320381165,0.0529521107673645,0.8084411025047302,0.8007621765136719,0.9117907881736755,1.8860103626943006,punch
0.8330476880073547,0.10304242372512817,-0.08089368045330048,-0.4372549057006836,0.8234472870826721,0.08488539606332779,-0.08089368045330048,-0.4372549057006836,0.735302746295929,0.07425858080387115,0.4766083061695099,0.15116119384765625,0.7182340025901794,0.16262154281139374,-0.08089368045330048,-0.4372549057006836,0.765599250793457,0.26028573513031006,-0.08089368045330048,-0.4372549057006836,0.7689247727394104,0.21110489964485168,0.40912288427352905,0.41883912682533264,0.609830915927887,0.43252891302108765,0.3459842801094055,0.6007888913154602,0.7945610284805298,0.6682125329971313,0.08702588081359863,0.7988618016242981,0.7650352716445923,0.9201775789260864,1.9645608628659477,punch
0.6327680945396423,0.09015364199876785,-0.09835025668144226,-0.4431232511997223,0.6250126361846924,0.07299412786960602,-0.09835025668144226,-0.4431232511997223,0.5451722741127014,0.06031782925128937,0.3447591960430145,0.14310061931610107,0.5385331511497498,0.12333828210830688,-0.09835025668144226,-0.4431232511997223,0.7074981331825256,0.12874305248260498,-0.09835025668144226,-0.4431232511997223,0.8861464858055115,0.08612652868032455,0.2613449990749359,0.4191652536392212,0.4131246507167816,0.4223577678203583,0.2513616681098938,0.612362265586853,0.61448073387146,0.6608521938323975,0.06834583729505539,0.8225484490394592,0.6038727760314941,0.916870653629303,1.6008883248730965,punch
0.5484997630119324,0.0988546833395958,-0.09679266810417175,-0.4455089867115021,0.5395454168319702,0.08221136033535004,-0.09679266810417175,-0.4455089867115021,0.4713369309902191,0.07008765637874603,0.30029746890068054,0.14834822714328766,0.4717399775981903,0.12736578285694122,0.3324759602546692,0.24512186646461487,0.6719686388969421,0.12373310327529907,-0.09679266810417175,-0.4455089867115021,0.8704196810722351,0.08533430844545364,0.2068743258714676,0.4206399619579315,0.3353501856327057,0.4219715893268585,0.21324662864208221,0.6212653517723083,0.523650050163269,0.6604560613632202,0.05867593362927437,0.8333019614219666,0.5116026401519775,0.9124454259872437,1.4347079037800687,punch
0.5891045331954956,0.10310181975364685,-0.0711633637547493,-0.43639227747917175,0.5853591561317444,0.08643101900815964,-0.0711633637547493,-0.43639227747917175,0.5186021327972412,0.06843207031488419,0.3393493592739105,0.14748334884643555,0.5029527544975281,0.12080653011798859,0.35739415884017944,0.25405654311180115,0.6711373925209045,0.11870402842760086,-0.0711633637547493,-0.43639227747917175,0.8757538795471191,0.08905003219842911,0.2523950934410095,0.4214371144771576,0.38116878271102905,0.42006754875183105,0.23957331478595734,0.6287599205970764,0.5710026025772095,0.6655682921409607,0.057657789438962936,0.829490602016449,0.5531493425369263,0.9113176465034485,1.5711633663366336,punch
0.7148987650871277,0.09152252972126007,-0.04389173537492752,-0.4410134553909302,0.7034182548522949,0.07620502263307571,-0.04389173537492752,-0.4410134553909302,0.618527889251709,0.06765004992485046,0.4836563169956207,0.16713765263557434,0.5852797031402588,0.1255282461643219,0.5662709474563599,0.25724008679389954,0.7542788982391357,0.13369637727737427,0.695749819278717,0.2791301906108856,0.9155624508857727,0.13853153586387634,0.3463042378425598,0.4312782883644104,0.44707241654396057,0.42143070697784424,0.3067155182361603,0.6419161558151245,0.700234591960907,0.6636738777160645,0.06693395972251892,0.8556121587753296,0.6764072775840759,0.9179903864860535,1.8478419897585954,punch
0.7572349309921265,0.0854632556438446,-0.021138211712241173,-0.4314960539340973,0.7422338724136353,0.06898707896471024,-0.021138211712241173,-0.4314960539340973,0.667651891708374,0.06784716248512268,0.47259706258773804,0.17085441946983337,0.6595094799995422,0.14873965084552765,0.598770260810852,0.2485601007938385,0.827019989490509,0.18563400208950043,0.7832871675491333,0.18639996647834778,0.9086894392967224,0.11078400164842606,0.35167384147644043,0.43317583203315735,0.5150316953659058,0.43274444341659546,0.370813250541687,0.6341342329978943,0.8144866824150085,0.669556736946106,0.08074911683797836,0.8319281935691833,0.7497053146362305,0.9114164710044861,2.065040650406504,punch
0.7678797841072083,0.0982496589422226,-0.007413508836179972,-0.44850894808769226,0.7573455572128296,0.07770369946956635,-0.007413508836179972,-0.44850894808769226,0.6700848937034607,0.060931529849767685,0.4230537712574005,0.1564081758260727,0.6461594700813293,0.13325108587741852,0.5279961228370667,0.23227767646312714,0.7913900017738342,0.17449070513248444,0.7255577445030212,0.20464332401752472,0.83725506067276,0.1398434042930603,0.30113354325294495,0.42625942826271057,0.4902549982070923,0.4257776439189911,0.3401924669742584,0.6216086149215698,0.792015790939331,0.6554664373397827,0.05658257007598877,0.825892984867096,0.7618813514709473,0.9042573571205139,2.0716639209225702,punch
0.7913616895675659,0.10884232074022293,-0.011101622134447098,-0.4596547484397888,0.7847435474395752,0.08589736372232437,-0.011101622134447098,-0.4596547484397888,0.6780567169189453,0.058260273188352585,0.41493821144104004,0.14425897598266602,0.6514497995376587,0.1272738128900528,0.5151265263557434,0.2474709302186966,0.861601710319519,0.19374631345272064,-0.011101622134447098,-0.4596547484397888,0.9117293953895569,0.14355625212192535,0.27343693375587463,0.41989296674728394,0.4716862142086029,0.4184759557247162,0.3393489718437195,0.6226048469543457,0.7947722673416138,0.6491255164146423,0.024294259026646614,0.8363091349601746,0.7720398902893066,0.9082897901535034,2.1272416737830913,punch
0.7415920495986938,0.10893897712230682,-0.005691057071089745,-0.4700610935688019,0.7367526292800903,0.08662815392017365,-0.005691057071089745,-0.4700610935688019,0.6493739485740662,0.058296553790569305,0.38866177201271057,0.13591060042381287,0.6245979070663452,0.12635555863380432,0.4859798848628998,0.24120576679706573,0.8341994285583496,0.20150670409202576,-0.005691057071089745,-0.4700610935688019,0.9162527322769165,0.15635909140110016,0.22930054366588593,0.41893884539604187,0.42231446504592896,0.420209676027298,0.31381332874298096,0.624783992767334,0.7377585172653198,0.6544310450553894,0.027691898867487907,0.8429257869720459,0.709091067314148,0.918605387210846,1.9959349593495934,punch
0.7061051726341248,0.10523225367069244,-0.006279435008764267,-0.4879767894744873,0.6981297731399536,0.0813540443778038,-0.006279435008764267,-0.4879767894744873,0.6207364201545715,0.05551152676343918,0.35239270329475403,0.15023024380207062,0.6114783883094788,0.1240190863609314,0.43138521909713745,0.27344924211502075,0.8490433096885681,0.19389162957668304,-0.006279435008764267,-0.4879767894744873,0.9462738037109375,0.1627586930990219,0.20030130445957184,0.42736634612083435,0.39613211154937744,0.4254705011844635,0.3045835494995117,0.6265090703964233,0.679071307182312,0.6586748957633972,0.04379495233297348,0.8497601747512817,0.6324576735496521,0.9327827095985413,1.8932496075353218,punch
0.6846227049827576,0.10740812122821808,-0.006982156541198492,-0.5022945404052734,0.6772150993347168,0.08552474528551102,-0.006982156541198492,-0.5022945404052734,0.60459965467453,0.060789234936237335,0.34080395102500916,0.13849668204784393,0.5903626084327698,0.12639248371124268,-0.006982156541198492,-0.5022945404052734,0.8266228437423706,0.1928059607744217,-0.006982156541198492,-0.5022945404052734,0.9672714471817017,0.17021974921226501,0.18166008591651917,0.42311394214630127,0.36792874336242676,0.42708373069763184,0.30696913599967957,0.6215339303016663,0.6643671989440918,0.6608537435531616,0.0547913983464241,0.8446394801139832,0.6096095442771912,0.9352971315383911,1.8595810705973623,punch
0.7007780075073242,0.10911092907190323,-0.005392912309616804,-0.49383223056793213,0.69243323802948,0.08585267513990402,-0.005392912309616804,-0.49383223056793213,0.604053795337677,0.06407617032527924,0.37253227829933167,0.1672731190919876,0.5789659023284912,0.1376858800649643,0.4525429904460907,0.3151063323020935,0.8509992361068726,0.21277673542499542,-0.005392912309616804,-0.49383223056793213,0.955251932144165,0.16867321729660034,0.18798109889030457,0.44563162326812744,0.3482828140258789,0.4421176016330719,0.3236648142337799,0.628004789352417,0.688650906085968,0.6608030200004578,0.0365850031375885,0.8363494873046875,0.6250901222229004,0.9225133657455444,1.8736517719568566,punch
0.7610870599746704,0.10694976896047592,-0.010726072825491428,-0.48699188232421875,0.7551054954528809,0.08464385569095612,-0.010726072825491428,-0.48699188232421875,0.6636981964111328,0.06408999115228653,0.37743744254112244,0.1413360834121704,0.6408826112747192,0.15498578548431396,0.2571149468421936,0.2682001292705536,0.8405991196632385,0.2542591094970703,0.27546969056129456,0.3319855034351349,0.9172630310058594,0.19563087821006775,0.24222788214683533,0.4340592920780182,0.42525067925453186,0.44622018933296204,0.42139723896980286,0.6261125206947327,0.7563867568969727,0.6769250631332397,0.09068527817726135,0.8207646608352661,0.6412602663040161,0.9296059012413025,2.0297029702970297,punch
0.8229231238365173,0.10232088714838028,-0.013468013145029545,-0.46568235754966736,0.8076035976409912,0.0820770412683487,-0.013468013145029545,-0.46568235754966736,0.6991372108459473,0.074812151491642,0.49561434984207153,0.15880465507507324,0.6259973049163818,0.17623353004455566,0.30867472290992737,0.29093241691589355,0.7210916876792908,0.2921947240829468,0.3176918625831604,0.31589433550834656,0.8535018563270569,0.20769040286540985,0.3133181035518646,0.4397599995136261,0.41432446241378784,0.45213091373443604,0.44893884658813477,0.6391162276268005,0.7691705226898193,0.6808422207832336,0.10306154936552048,0.8324921727180481,0.6750555634498596,0.921473503112793,2.1094276094276094,punch
0.8400610089302063,0.09592943638563156,-0.008389261551201344,-0.47366321086883545,0.8254729509353638,0.07611162215471268,-0.008389261551201344,-0.47366321086883545,0.7089877724647522,0.063433937728405,0.6362966895103455,0.1659918576478958,0.5491599440574646,0.16013982892036438,0.6820194721221924,0.2883104383945465,0.6104064583778381,0.2902364432811737,0.79353266954422,0.24456003308296204,0.8243414163589478,0.1986350417137146,0.4184110760688782,0.44748052954673767,0.4041687846183777,0.45172885060310364,0.4624641537666321,0.6529562473297119,0.7524675726890564,0.6833376288414001,0.08562253415584564,0.838179886341095,0.7053643465042114,0.9077762365341187,2.1023489932885906,punch
